[Mon May 28 21:28:06 GMT 2018] [DATA] dataset random sampling epoch 0
[Mon May 28 21:28:06 GMT 2018] [VAL][LOSS = 1.0][ACCURACY = 46.5938053479632 %]
[Mon May 28 21:28:21 GMT 2018] [TRAIN][LOSS = 0.56423585845819][ACCURACY = 81.31868131868131 %][BATCH_SIZE = 1001]
[Mon May 28 21:28:28 GMT 2018] [VAL][LOSS = 0.5200605718924473][ACCURACY = 84.8762365544948 %]
[Mon May 28 21:28:44 GMT 2018] [TRAIN][LOSS = 0.237462204520162][ACCURACY = 92.60000000000001 %][BATCH_SIZE = 1000]
[Mon May 28 21:28:52 GMT 2018] [VAL][LOSS = 0.3536743787748813][ACCURACY = 88.47466413235992 %]
[Mon May 28 21:29:10 GMT 2018] [TRAIN][LOSS = 0.18351966850869278][ACCURACY = 94.39999999999999 %][BATCH_SIZE = 1000]
[Mon May 28 21:29:19 GMT 2018] [VAL][LOSS = 0.2741140156641612][ACCURACY = 91.00177113482223 %]
[Mon May 28 21:29:40 GMT 2018] [TRAIN][LOSS = 0.1691517336660561][ACCURACY = 93.9060939060939 %][BATCH_SIZE = 1001]
[Mon May 28 21:29:50 GMT 2018] [VAL][LOSS = 0.2514682009655867][ACCURACY = 91.7059052226878 %]
[Mon May 28 21:30:12 GMT 2018] [TRAIN][LOSS = 0.13340950241278376][ACCURACY = 95.7 %][BATCH_SIZE = 1000]
[Mon May 28 21:30:23 GMT 2018] [VAL][LOSS = 0.2384718146602127][ACCURACY = 92.04717266404596 %]
[Mon May 28 21:30:48 GMT 2018] [TRAIN][LOSS = 0.1900510398941793][ACCURACY = 93.5 %][BATCH_SIZE = 1000]
[Mon May 28 21:30:59 GMT 2018] [VAL][LOSS = 0.23046301329134028][ACCURACY = 91.757743315046 %]
[Mon May 28 21:31:24 GMT 2018] [TRAIN][LOSS = 0.1632139269575277][ACCURACY = 93.5064935064935 %][BATCH_SIZE = 1001]
[Mon May 28 21:31:36 GMT 2018] [VAL][LOSS = 0.22051661197676078][ACCURACY = 91.94349647932955 %]
[Mon May 28 21:32:03 GMT 2018] [TRAIN][LOSS = 0.10522781117406727][ACCURACY = 96.30369630369631 %][BATCH_SIZE = 1001]
[Mon May 28 21:32:14 GMT 2018] [VAL][LOSS = 0.21419281390305828][ACCURACY = 92.05581234610565 %]
42890, -0.1936730081304118
46805, -0.19479735530159878
29176, -0.06391085699311702
14221, 0.023889573635726517
2163, -0.06164896761664984
39241, -0.043537322839695566
16466, -2.121823581792893E-8
29862, -0.1608326770498277
41742, 0.4026593733545838
18180, 0.27903581193464877
31885, 0.32773451271059567
69, 0.08589100398837385
45704, 0.057704457002734216
37830, -0.040807651263046925
23563, 4.207923097075749E-8
25953, -0.07448813293658031
35210, 0.32175886901277506
40422, 0.10599496342630055
7375, -0.07308949526285957
32287, -4.144734429840082E-9
5659, -0.056399248262705245
31720, -0.07606137593279651
19204, 0.1940988080682274
34987, -0.14037848899921065
33234, -0.19565887365445464
14977, 0.19880535807851943
33019, 0.06337731164406984
9929, 0.10278838164053185
11866, -0.4024475849473856
24939, 0.28703601041523225
21605, 0.038223527841353695
17671, 0.3949413375461841
36739, -0.04666759952871121
2199, 0.10398038548147354
39417, -0.06460874003716431
3021, 0.09747271075985728
38328, -0.14475304872273753
8536, -0.3989935383873485
20200, 0.20327335364117835
36905, 0.8428349670177402
43294, 0.3993876977493747
38002, -0.16649695955977414
5686, 0.05099409687087344
14852, -0.04315934565875303
19370, -0.0733016209293437
42603, -0.24858902198632576
9131, -0.478444452129423
29375, 0.05420045933092944
2630, 0.2251963006763991
39515, -0.1825770512804062
15806, -0.0015350916500090279
24878, -0.10685148467238623
26329, -0.21725565626798438
4188, 0.025235003020316196
15643, -0.15088052133347404
46590, 0.1817725478563134
20256, -0.05728888957482949
1586, -0.2039171730162294
36243, -0.10209811787151771
41557, -0.09457962206664619
1501, -0.10367310229179356
35474, -0.5231797431452102
4201, 0.17602039396989974
2452, 0.06120211545391492
19904, -0.07043362255713954
8960, 0.04417721373145045
15170, -0.09310945434141601
9405, -0.050275131067572504
7373, -0.18035896532005072
45783, -0.11518562172769341
23428, 0.06107027158367873
16340, 0.0484518218281734
24146, 0.14238246049895298
28292, -0.5224357482944574
24791, 0.07741618708354848
33902, -0.06276687467473203
35606, -0.02598735891629059
17759, -0.43798599776163144
38311, -0.1289111177361686
34352, -0.03286925914373098
33004, -0.24285660244821425
43527, -0.08480748287299715
26920, 0.04494607485005818
25985, -0.43023755228394944
1879, -0.07663949305118155
45614, -0.07040437863985988
26098, -0.0584888554087243
11472, -0.8160062512773755
45667, -0.013479599441368631
10609, -0.12984215316878506
13321, -0.029193004213774916
32695, 0.16085272506953527
41842, -0.23904554126953256
43647, -0.49378762751578414
23272, 0.3073868702394269
33472, -0.24872894057725817
39278, -0.7349517656666286
36949, -0.5026755976018868
30053, -0.030725500093015324
7427, 0.4214474791442427
35381, -1.4931698990597122
43948, -0.3231600413418461
43966, 0.12848063084426364
15628, 0.10182093568120891
26120, -0.07501915730651194
6387, -0.4912185482914527
40546, 0.12784720262005952
19672, 0.08238906420901267
13955, -0.16777836288157685
26279, -0.15949098856477278
8186, -0.05358054216062525
36637, 0.17490092107866761
35960, 0.30409084252984353
39589, 0.07032802083346612
34616, 0.018945314860131957
17803, -0.06789485438431937
10410, -0.014282601277783434
19364, -0.1349067730779169
46923, -0.10425804970039945
5561, -0.35248230703632344
40447, -0.09319514323399662
